time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol
2021-11-19,4294.76,4308.97,3973.01,3996.9,420045.09,1740904041.28,force_direct,
2021-11-20,4412.17,4435.88,4199.86,4294.76,365584.58,1577172914.22,force_direct,
2021-11-21,4258.31,4451.0,4242.41,4412.17,340206.32,1479842945.95,force_direct,
2021-11-22,4085.97,4320.0,4022.74,4258.31,518501.33,2167112891.86,force_direct,
2021-11-23,4339.44,4385.59,4059.62,4085.97,502811.79,2125825553.22,force_direct,
2021-11-24,4269.36,4373.94,4167.65,4339.44,448727.03,1913428104.74,force_direct,
2021-11-25,4524.85,4550.0,4248.27,4269.36,445868.24,1962939107.45,force_direct,
2021-11-26,4041.2,4551.0,3913.0,4524.85,720245.16,2994490664.02,force_direct,
2021-11-27,4095.29,4183.66,4028.34,4041.2,275326.52,1133169071.35,force_direct,
2021-11-28,4294.78,4298.51,3964.0,4095.29,346471.36,1421535999.75,force_direct,
2021-11-29,4444.53,4458.92,4276.89,4294.78,406881.23,1772611136.4,force_direct,
2021-11-30,4630.26,4753.0,4346.36,4444.53,743024.47,3391424543.47,force_direct,
2021-12-01,4582.95,4778.75,4523.99,4630.26,508198.31,2382156066.74,force_direct,
2021-12-02,4511.21,4634.83,4433.0,4582.95,451861.95,2047468326.8,force_direct,
2021-12-03,4215.73,4654.88,4032.5,4511.21,677974.87,2972156867.64,force_direct,
2021-12-04,4117.25,4238.59,3503.68,4215.73,1111773.15,4370074804.51,force_direct,
2021-12-05,4196.44,4248.19,4031.39,4117.25,536325.44,2224220852.28,force_direct,
2021-12-06,4347.59,4376.15,3921.0,4196.44,726742.96,2991267298.81,force_direct,
2021-12-07,4306.4,4425.0,4255.92,4347.59,420749.75,1830621575.42,force_direct,
2021-12-08,4436.91,4450.49,4222.95,4306.4,429403.94,1868281437.56,force_direct,
2021-12-09,4105.64,4488.0,4076.16,4436.91,462173.71,1970732612.7,force_direct,
2021-12-10,3897.94,4231.08,3887.37,4105.64,563236.57,2287155262.16,force_direct,
2021-12-11,4089.37,4097.08,3828.22,3897.94,427853.43,1711893271.97,force_direct,
2021-12-12,4130.0,4173.63,3986.25,4089.37,260535.52,1061361793.04,force_direct,
2021-12-13,3781.93,4142.75,3671.45,4130.0,533467.23,2068534029.55,force_direct,
2021-12-14,3858.99,3882.74,3685.0,3781.93,395145.75,1499985094.81,force_direct,
2021-12-15,4019.08,4092.22,3643.73,3858.99,542068.06,2102151850.11,force_direct,
2021-12-16,3958.11,4113.43,3942.11,4019.08,368780.03,1489983161.89,force_direct,
2021-12-17,3875.42,3994.1,3700.0,3958.11,463370.92,1789265513.24,force_direct,
2021-12-18,3959.93,3996.93,3767.01,3875.42,339593.25,1326617546.28,force_direct,
2021-12-19,3924.14,4032.43,3884.0,3959.93,306006.32,1208752533.59,force_direct,
2021-12-20,3944.73,3983.37,3753.0,3924.14,366916.48,1416566980.69,force_direct,
2021-12-21,4014.15,4063.0,3913.21,3944.73,340826.36,1364232642.49,force_direct,
2021-12-22,4033.21,4074.87,3992.03,4014.15,103563.9,418670464.36,force_direct,
2021-12-23,4111.41,4150.0,3893.23,4033.21,380207.82,1525274496.51,force_direct,
2021-12-24,4046.36,4134.84,4017.17,4111.41,230833.17,943702137.85,force_direct,
2021-12-25,4094.83,4137.91,4018.62,4046.36,208126.88,846912042.13,force_direct,
2021-12-26,4063.56,4105.0,4000.0,4094.83,189309.26,767315615.27,force_direct,
2021-12-27,4037.23,4127.46,4031.0,4063.56,222225.38,905682624.78,force_direct,
2021-12-28,3792.75,4037.23,3759.36,4037.23,358064.72,1393962041.5,force_direct,
2021-12-29,3630.19,3827.78,3604.2,3792.75,302753.64,1136202240.43,force_direct,
2021-12-30,3709.27,3769.1,3585.0,3630.19,249263.73,921537785.39,force_direct,
2021-12-31,3676.23,3815.0,3622.29,3709.27,268014.29,1001765030.14,force_direct,
2022-01-01,3765.54,3776.45,3673.46,3676.23,154143.9,574718328.45,force_direct,
2022-01-02,3828.27,3857.44,3717.3,3765.54,154791.43,585374957.73,force_direct,
2022-01-03,3765.89,3853.09,3680.0,3828.27,236245.86,892944105.55,force_direct,
2022-01-04,3785.11,3900.73,3713.11,3765.89,288258.55,1098182607.93,force_direct,
2022-01-05,3540.63,3848.0,3415.0,3785.11,397942.04,1464819255.09,force_direct,
2022-01-06,3406.81,3550.43,3300.0,3540.63,496745.74,1698727637.36,force_direct,
2022-01-07,3199.24,3416.76,3064.42,3406.81,669631.73,2149562773.33,force_direct,
2022-01-08,3080.95,3250.0,3000.0,3199.24,400692.11,1252795163.49,force_direct,
2022-01-09,3151.97,3211.72,3057.35,3080.95,275874.16,864505480.88,force_direct,
2022-01-10,3082.68,3185.0,2928.83,3151.97,529818.39,1616550523.1,force_direct,
2022-01-11,3239.72,3263.54,3051.8,3082.68,362446.71,1145852583.62,force_direct,
2022-01-12,3371.26,3411.43,3206.2,3239.72,370465.8,1226038697.47,force_direct,
2022-01-13,3240.61,3410.0,3233.43,3371.26,336234.88,1116293607.69,force_direct,
2022-01-14,3307.42,3342.79,3188.0,3240.61,285326.35,931347172.76,force_direct,
2022-01-15,3326.04,3371.64,3261.0,3307.42,203100.38,675484534.66,force_direct,
2022-01-16,3346.88,3393.6,3269.62,3326.04,210782.23,701885138.83,force_direct,
2022-01-17,3209.67,3357.57,3141.1,3346.88,284063.65,922568646.92,force_direct,
2022-01-18,3159.85,3243.87,3082.0,3209.67,299134.27,943140782.39,force_direct,
2022-01-19,3084.02,3174.87,3000.0,3159.85,332996.57,1035249881.47,force_direct,
2022-01-20,3001.48,3273.37,2987.15,3084.02,357596.71,1124982397.81,force_direct,
2022-01-21,2568.15,3034.12,2403.0,3001.48,1022021.7,2828122722.88,force_direct,
2022-01-22,2412.18,2626.0,2300.0,2568.15,1081357.55,2652383042.0,force_direct,
2022-01-23,2539.01,2556.78,2370.8,2412.18,580497.76,1431696375.61,force_direct,
2022-01-24,2439.29,2539.75,2159.0,2539.01,1123134.7,2592832133.21,force_direct,
2022-01-25,2458.83,2506.55,2348.96,2439.29,510152.95,1237051148.43,force_direct,
2022-01-26,2462.99,2722.0,2402.03,2458.83,806441.62,2058599145.34,force_direct,
2022-01-27,2424.25,2521.0,2316.43,2462.99,599481.72,1448742950.46,force_direct,
2022-01-28,2544.99,2558.98,2357.88,2424.25,485149.81,1183543182.41,force_direct,
2022-01-29,2601.43,2636.66,2520.01,2544.99,376666.82,966725225.78,force_direct,
2022-01-30,2601.68,2640.0,2542.5,2601.43,290770.09,755039834.57,force_direct,
2022-01-31,2686.94,2706.77,2476.07,2601.68,444584.85,1154488527.58,force_direct,
2022-02-01,2787.23,2813.0,2673.52,2686.94,390034.27,1075341490.8,force_direct,
2022-02-02,2680.67,2810.88,2612.72,2787.23,447852.12,1215958780.12,force_direct,
2022-02-03,2695.46,2726.64,2576.05,2680.67,405043.39,1068724165.62,force_direct,
2022-02-04,2994.99,2995.0,2671.4,2695.46,664002.93,1889746043.71,force_direct,
2022-02-05,3012.65,3060.47,2958.01,2994.99,356803.31,1073972573.35,force_direct,
2022-02-06,3054.99,3074.56,2950.21,3012.65,249394.6,749957614.97,force_direct,
2022-02-07,3139.77,3186.0,2991.8,3054.99,455070.25,1410603197.76,force_direct,
2022-02-08,3116.69,3232.87,3025.21,3139.77,514773.58,1602652876.88,force_direct,
2022-02-09,3243.94,3269.7,3055.0,3116.69,370267.89,1171445663.96,force_direct,
2022-02-10,3072.49,3283.66,3056.74,3243.94,578212.84,1839815885.64,force_direct,
2022-02-11,2927.54,3138.62,2879.0,3072.49,462025.88,1404238408.52,force_direct,
2022-02-12,2918.88,2985.98,2858.3,2927.54,336250.31,981432045.7,force_direct,
2022-02-13,2871.13,2954.4,2836.7,2918.88,242751.35,705260941.48,force_direct,
2022-02-14,2929.75,2964.97,2829.01,2871.13,381778.24,1107566192.89,force_direct,
2022-02-15,3183.52,3196.19,2912.06,2929.75,448971.75,1381094746.21,force_direct,
2022-02-16,3122.3,3186.77,3044.03,3183.52,319997.62,999219896.17,force_direct,
2022-02-17,2891.87,3160.0,2851.55,3122.3,488693.26,1467352492.89,force_direct,
2022-02-18,2779.48,2943.97,2750.0,2891.87,502977.41,1428246802.95,force_direct,
2022-02-19,2763.63,2830.96,2694.45,2779.48,293838.0,812399991.55,force_direct,
2022-02-20,2621.99,2764.64,2576.0,2763.63,386384.9,1023095361.86,force_direct,
2022-02-21,2568.02,2759.51,2558.0,2621.99,761838.99,2030019705.15,force_direct,
2022-02-22,2636.29,2665.74,2500.0,2568.02,692639.49,1787436157.61,force_direct,
2022-02-23,2579.71,2753.55,2575.83,2636.29,504470.14,1347740672.08,force_direct,
2022-02-24,2596.2,2740.0,2300.0,2579.71,1395732.78,3417715584.19,force_direct,
2022-02-25,2768.49,2834.97,2571.72,2596.2,679394.18,1818778014.61,force_direct,
2022-02-26,2779.47,2878.0,2727.5,2768.49,418485.25,1169315477.81,force_direct,
2022-02-27,2616.79,2836.33,2557.98,2779.47,650198.78,1757950720.8,force_direct,
2022-02-28,2920.95,2951.6,2568.62,2616.79,733794.45,2004492152.84,force_direct,
2022-03-01,2976.33,3037.94,2854.09,2920.95,673901.7,1983738648.09,force_direct,
2022-03-02,2947.3,3043.91,2914.21,2976.33,614623.75,1828572588.46,force_direct,
2022-03-03,2833.99,2970.97,2785.0,2947.3,446192.24,1282099960.46,force_direct,
2022-03-04,2622.1,2836.17,2573.0,2833.99,556178.76,1499282207.48,force_direct,
2022-03-05,2665.15,2685.12,2589.38,2622.1,268730.3,709708518.86,force_direct,
2022-03-06,2551.29,2676.29,2535.0,2665.15,336487.91,881200532.29,force_direct,
2022-03-07,2491.12,2649.0,2445.0,2551.29,620171.68,1575658962.14,force_direct,
2022-03-08,2575.97,2624.0,2480.15,2491.12,561659.74,1438848034.01,force_direct,
2022-03-09,2726.98,2775.85,2567.7,2575.97,562771.74,1524779168.02,force_direct,
2022-03-10,2606.7,2733.25,2550.27,2726.98,559029.94,1460470256.47,force_direct,
2022-03-11,2556.86,2676.78,2522.57,2606.7,494583.66,1281060913.84,force_direct,
2022-03-12,2568.8,2616.79,2553.39,2556.86,219236.57,567134036.9,force_direct,
2022-03-13,2515.65,2603.32,2493.0,2568.8,316942.16,811775081.56,force_direct,
2022-03-14,2589.41,2609.6,2498.67,2515.65,386630.19,991479973.09,force_direct,
2022-03-15,2617.73,2669.0,2507.0,2589.41,461202.3,1189436494.54,force_direct,
2022-03-16,2773.81,2788.0,2603.38,2617.73,666224.72,1792497068.36,force_direct,
2022-03-17,2811.92,2836.0,2746.42,2773.81,379312.54,1058301299.03,force_direct,
2022-03-18,2938.92,2984.0,2765.59,2811.92,556535.8,1590887965.76,force_direct,
2022-03-19,2950.84,2987.7,2890.86,2938.92,325971.54,961244629.51,force_direct,
2022-03-20,2861.38,2964.17,2817.21,2950.84,377608.82,1089196046.05,force_direct,
2022-03-21,2890.03,2960.57,2829.81,2861.38,450223.91,1305282353.59,force_direct,
2022-03-22,2969.64,3052.85,2886.43,2890.03,564868.98,1692559175.07,force_direct,
2022-03-23,3036.0,3045.2,2920.65,2969.64,453962.73,1350911495.42,force_direct,
2022-03-24,3110.76,3129.11,2999.11,3036.0,577171.52,1768485489.45,force_direct,
2022-03-25,3102.14,3193.28,3076.0,3110.76,489099.56,1532535177.92,force_direct,
2022-03-26,3145.0,3153.2,3084.9,3102.14,207134.85,646551585.68,force_direct,
2022-03-27,3295.65,3299.37,3126.02,3145.0,335467.41,1072163952.32,force_direct,
2022-03-28,3332.92,3431.15,3275.01,3295.65,527237.11,1766636914.05,force_direct,
2022-03-29,3400.51,3481.87,3329.68,3332.92,465899.82,1590016971.39,force_direct,
2022-03-30,3385.79,3446.9,3331.84,3400.51,356082.52,1206555998.57,force_direct,
2022-03-31,3281.51,3444.83,3261.35,3385.79,455091.24,1526047563.6,force_direct,
2022-04-01,3455.21,3481.29,3210.68,3281.51,532169.24,1780259682.54,force_direct,
2022-04-02,3443.77,3532.2,3433.14,3455.21,499893.29,1740311567.81,force_direct,
2022-04-03,3521.91,3580.34,3412.11,3443.77,381581.77,1334671716.9,force_direct,
2022-04-04,3519.5,3547.0,3405.97,3521.91,449984.16,1564866359.69,force_direct,
2022-04-05,3406.99,3555.0,3400.0,3519.5,397782.74,1383264215.87,force_direct,
2022-04-06,3168.51,3407.5,3162.39,3406.99,736273.1,2411228209.98,force_direct,
2022-04-07,3227.19,3268.98,3143.15,3168.51,458179.33,1470465124.58,force_direct,
2022-04-08,3192.39,3314.02,3173.52,3227.19,502422.5,1634901495.65,force_direct,
2022-04-09,3258.57,3268.4,3181.28,3192.39,212444.26,683630508.16,force_direct,
2022-04-10,3203.04,3307.22,3193.0,3258.57,232303.23,756032282.61,force_direct,
2022-04-11,2979.74,3213.63,2950.0,3203.04,693394.29,2127486125.62,force_direct,
2022-04-12,3027.66,3085.0,2950.0,2979.74,579522.95,1750871209.72,force_direct,
2022-04-13,3118.28,3128.97,2996.86,3027.66,419101.49,1285303924.98,force_direct,
2022-04-14,3021.98,3145.0,2976.3,3118.28,408382.56,1249759777.27,force_direct,
2022-04-15,3040.56,3060.92,2993.13,3021.98,249626.3,755644733.73,force_direct,
2022-04-16,3059.3,3086.1,3010.03,3040.56,176352.42,536234354.3,force_direct,
2022-04-17,2988.06,3083.0,2981.7,3059.3,243772.07,742151590.62,force_direct,
2022-04-18,3055.56,3069.6,2883.22,2988.06,510251.65,1508168472.87,force_direct,
2022-04-19,3101.77,3131.0,3030.34,3055.56,359375.0,1106468538.12,force_direct,
2022-04-20,3076.04,3166.5,3036.45,3101.77,415000.07,1285353922.3,force_direct,
2022-04-21,2983.58,3180.0,2942.31,3076.04,562699.7,1736496193.47,force_direct,
2022-04-22,2962.39,3034.32,2930.35,2983.58,452433.08,1350044345.25,force_direct,
2022-04-23,2933.03,2978.03,2913.89,2962.39,187576.73,554261385.85,force_direct,
2022-04-24,2921.0,2967.06,2912.09,2933.03,218957.02,643702920.89,force_direct,
2022-04-25,3006.62,3025.65,2797.01,2921.0,619198.36,1789151245.68,force_direct,
2022-04-26,2809.67,3039.54,2767.0,3006.62,531184.35,1544470478.05,force_direct,
2022-04-27,2888.96,2919.87,2794.46,2809.67,488951.24,1401317315.55,force_direct,
2022-04-28,2936.93,2980.0,2853.83,2888.96,537393.0,1567476627.91,force_direct,
2022-04-29,2817.13,2946.46,2776.63,2936.93,525978.15,1503869186.33,force_direct,
2022-04-30,2726.66,2841.63,2709.26,2817.13,367757.25,1028113961.63,force_direct,
2022-05-01,2824.81,2849.9,2716.13,2726.66,442544.88,1230927404.41,force_direct,
2022-05-02,2856.54,2894.22,2778.78,2824.81,521706.86,1476062750.22,force_direct,
2022-05-03,2781.7,2861.47,2755.19,2856.54,371331.18,1046307600.94,force_direct,
2022-05-04,2940.64,2965.85,2771.74,2781.7,548738.07,1572901182.25,force_direct,
2022-05-05,2747.97,2954.65,2683.0,2940.64,734845.32,2055752498.22,force_direct,
2022-05-06,2692.85,2758.18,2632.95,2747.97,711449.32,1918267933.17,force_direct,
2022-05-07,2635.34,2704.36,2584.75,2692.85,371271.45,987464053.43,force_direct,
2022-05-08,2519.71,2642.0,2484.0,2635.34,757615.34,1930282594.66,force_direct,
2022-05-09,2228.55,2530.78,2225.0,2519.71,1574924.98,3725676633.13,force_direct,
2022-05-10,2342.05,2457.34,2200.0,2228.55,1550626.14,3650912006.06,force_direct,
2022-05-11,2084.99,2451.37,2005.0,2342.05,2022864.84,4605757120.0,force_direct,
2022-05-12,1960.22,2195.0,1800.0,2084.99,2305192.91,4485518775.58,force_direct,
2022-05-13,2009.69,2147.54,1940.23,1960.22,1134042.34,2355144482.31,force_direct,
2022-05-14,2056.48,2070.06,1951.21,2009.69,563788.31,1136170835.75,force_direct,
2022-05-15,2145.29,2167.0,2000.68,2056.48,514398.26,1067795595.55,force_direct,
2022-05-16,2023.66,2145.29,1979.12,2145.29,822070.85,1672324751.61,force_direct,
2022-05-17,2090.72,2122.42,2008.0,2023.66,568249.04,1175068276.04,force_direct,
2022-05-18,1915.11,2110.72,1908.0,2090.72,631577.23,1262292139.41,force_direct,
2022-05-19,2019.55,2040.39,1903.18,1915.11,741476.98,1461787984.39,force_direct,
2022-05-20,1959.08,2064.0,1923.0,2019.55,576981.54,1151839844.61,force_direct,
2022-05-21,1975.07,1990.86,1937.36,1959.08,238869.76,470714672.58,force_direct,
2022-05-22,2043.19,2056.41,1966.33,1975.07,355735.19,715445185.63,force_direct,
2022-05-23,1973.32,2088.5,1957.12,2043.19,636085.02,1296599784.11,force_direct,
2022-05-24,1979.41,1993.83,1913.02,1973.32,534096.97,1047864199.93,force_direct,
2022-05-25,1942.63,2022.34,1934.61,1979.41,524786.31,1034922798.42,force_direct,
2022-05-26,1792.23,1966.01,1735.0,1942.63,1168740.58,2157585473.52,force_direct,
2022-05-27,1727.27,1822.26,1703.0,1792.23,1296693.29,2284866824.04,force_direct,
2022-05-28,1792.22,1808.98,1722.26,1727.27,558271.18,988074924.55,force_direct,
2022-05-29,1813.64,1827.4,1759.96,1792.22,432430.61,776046677.06,force_direct,
2022-05-30,1998.78,2013.0,1803.18,1813.64,814922.84,1557925971.05,force_direct,
2022-05-31,1941.9,2016.45,1925.0,1998.78,751103.42,1477853073.77,force_direct,
2022-06-01,1817.95,1972.58,1763.75,1941.9,1037841.27,1954005475.23,force_direct,
2022-06-02,1834.08,1853.05,1782.42,1817.95,788784.4,1434781730.18,force_direct,
2022-06-03,1775.12,1843.91,1737.0,1834.08,741282.53,1319239612.46,force_direct,
2022-06-04,1804.58,1816.0,1748.43,1775.12,388279.46,689062742.98,force_direct,
2022-06-05,1806.23,1830.17,1773.05,1804.58,371974.51,670583716.96,force_direct,
2022-06-06,1859.84,1920.0,1804.35,1806.23,804250.36,1509754495.65,force_direct,
2022-06-07,1813.33,1874.98,1725.13,1859.84,1397598.23,2491786694.53,force_direct,
2022-06-08,1791.88,1838.77,1765.28,1813.33,941510.14,1696874614.39,force_direct,
2022-06-09,1788.81,1833.0,1777.33,1791.88,535310.96,963245550.84,force_direct,
2022-06-10,1662.91,1804.32,1655.93,1788.81,955035.79,1648304410.45,force_direct,
2022-06-11,1532.89,1682.21,1496.74,1662.91,1220325.25,1914818053.83,force_direct,
2022-06-12,1434.84,1547.0,1423.0,1532.89,1563225.37,2311178755.27,force_direct,
2022-06-13,1209.82,1455.0,1165.45,1434.84,3626351.67,4611744120.82,force_direct,
2022-06-14,1208.9,1268.45,1075.8,1209.82,2716493.8,3217818700.12,force_direct,
2022-06-15,1237.52,1250.0,1014.4,1208.9,3114823.14,3493040697.13,force_direct,
2022-06-16,1068.5,1257.85,1051.55,1237.52,1447386.83,1649596819.73,force_direct,
2022-06-17,1086.94,1118.0,1051.11,1068.5,1220677.95,1329091114.65,force_direct,
2022-06-18,995.13,1097.58,881.56,1086.94,2308983.52,2263399396.75,force_direct,
2022-06-19,1128.53,1158.62,936.15,995.13,2018599.45,2092850317.95,force_direct,
2022-06-20,1128.24,1170.0,1053.0,1128.53,1721772.91,1910020862.81,force_direct,
2022-06-21,1125.85,1194.0,1109.23,1128.24,1306095.38,1500605189.57,force_direct,
2022-06-22,1050.19,1127.33,1043.65,1125.85,1306959.86,1420433701.92,force_direct,
2022-06-23,1144.72,1155.0,1045.3,1050.19,1278257.09,1415452039.24,force_direct,
2022-06-24,1225.02,1245.43,1132.0,1144.72,1337137.48,1589113478.23,force_direct,
2022-06-25,1242.36,1256.77,1180.0,1225.02,861986.62,1048516642.22,force_direct,
2022-06-26,1197.79,1280.0,1194.6,1242.36,884184.27,1094067725.45,force_direct,
2022-06-27,1192.51,1238.93,1172.49,1197.79,868734.21,1047407117.88,force_direct,
2022-06-28,1144.05,1237.99,1136.32,1192.51,1104065.22,1314982778.27,force_direct,
2022-06-29,1100.21,1156.8,1087.42,1144.05,1295517.8,1449586742.87,force_direct,
2022-06-30,1071.01,1106.62,998.0,1100.21,1420670.37,1481000138.96,force_direct,
2022-07-01,1059.73,1117.0,1033.44,1071.01,1562255.14,1669000120.55,force_direct,
2022-07-02,1067.01,1078.88,1028.29,1059.73,714812.08,752813687.03,force_direct,
2022-07-03,1074.26,1088.34,1040.78,1067.01,644746.33,686056543.2,force_direct,
2022-07-04,1151.0,1160.9,1045.37,1074.26,1150108.99,1266934953.33,force_direct,
2022-07-05,1132.5,1174.9,1076.34,1151.0,1398961.45,1578654373.51,force_direct,
2022-07-06,1186.57,1205.0,1111.44,1132.5,1211768.08,1388074909.87,force_direct,
2022-07-07,1237.49,1254.29,1163.18,1186.57,1001316.08,1208160386.34,force_direct,
2022-07-08,1214.04,1276.46,1193.15,1237.49,1189518.36,1466331923.65,force_direct,
2022-07-09,1217.02,1235.4,1204.67,1214.04,576337.18,702039918.55,force_direct,
2022-07-10,1168.36,1219.95,1153.0,1217.02,1018038.65,1200593502.22,force_direct,
2022-07-11,1096.4,1171.29,1091.71,1168.36,1201652.3,1370709630.81,force_direct,
2022-07-12,1038.58,1098.26,1033.46,1096.4,1261349.63,1347752238.28,force_direct,
2022-07-13,1115.0,1119.18,1006.32,1038.58,2035605.83,2158672347.77,force_direct,
2022-07-14,1193.42,1214.65,1072.11,1115.0,1605101.93,1816929082.74,force_direct,
2022-07-15,1231.25,1287.82,1181.05,1193.42,1466037.26,1794058728.78,force_direct,
2022-07-16,1355.85,1422.91,1191.23,1231.25,1493809.92,1936527899.33,force_direct,
2022-07-17,1338.65,1387.0,1319.04,1355.85,1246202.88,1687064377.7,force_direct,
2022-07-18,1581.04,1597.47,1336.07,1338.65,2029918.77,2980357374.79,force_direct,
2022-07-19,1542.32,1631.0,1493.11,1581.04,1846048.68,2856463586.86,force_direct,
2022-07-20,1521.58,1620.4,1484.23,1542.32,1351177.42,2109332407.43,force_direct,
2022-07-21,1575.45,1605.98,1463.56,1521.58,1247327.5,1897833301.0,force_direct,
2022-07-22,1535.27,1650.05,1516.11,1575.45,1170723.09,1865036182.29,force_direct,
2022-07-23,1548.67,1596.51,1488.0,1535.27,851284.73,1310964570.19,force_direct,
2022-07-24,1597.7,1664.34,1545.67,1548.67,1009935.9,1616289077.63,force_direct,
2022-07-25,1440.79,1609.55,1435.58,1597.7,1418390.98,2151224738.82,force_direct,
2022-07-26,1449.12,1454.11,1356.17,1440.79,1199643.74,1684928509.4,force_direct,
2022-07-27,1635.74,1644.44,1420.83,1449.12,1513426.04,2305847817.82,force_direct,
2022-07-28,1724.52,1784.79,1593.27,1635.74,1578145.08,2644280824.31,force_direct,
2022-07-29,1721.68,1765.99,1655.02,1724.52,1205266.57,2061258807.22,force_direct,
2022-07-30,1697.0,1744.85,1673.01,1721.68,735132.53,1257726968.66,force_direct,
2022-07-31,1678.12,1754.69,1666.0,1697.0,696326.81,1186613538.12,force_direct,
2022-08-01,1630.28,1704.68,1606.12,1678.12,801566.56,1328136208.96,force_direct,
2022-08-02,1630.91,1678.0,1559.28,1630.28,1081964.51,1745550411.0,force_direct,
2022-08-03,1618.16,1685.03,1589.71,1630.91,777724.74,1276328467.02,force_direct,
2022-08-04,1607.96,1662.79,1580.39,1618.16,735552.18,1190650505.15,force_direct,
2022-08-05,1736.81,1742.07,1605.64,1607.96,1005846.47,1688798692.31,force_direct,
2022-08-06,1690.6,1749.93,1685.26,1736.81,523314.64,899479880.99,force_direct,
2022-08-07,1700.19,1729.79,1668.0,1690.6,439904.76,745750151.38,force_direct,
2022-08-08,1777.05,1818.0,1693.87,1700.19,781620.54,1379905145.7,force_direct,
2022-08-09,1702.76,1790.83,1667.93,1777.05,818171.1,1406671817.09,force_direct,
2022-08-10,1853.57,1885.0,1656.78,1702.76,1317767.51,2346974815.07,force_direct,
2022-08-11,1880.19,1942.0,1850.32,1853.57,1105261.9,2093718964.8,force_direct,
2022-08-12,1958.28,1964.71,1853.06,1880.19,717628.1,1363895150.81,force_direct,
2022-08-13,1983.55,2020.0,1946.5,1958.28,695876.03,1382235354.29,force_direct,
2022-08-14,1935.31,2030.0,1906.0,1983.55,569583.49,1122186881.22,force_direct,
2022-08-15,1899.06,2012.47,1872.31,1935.31,949162.33,1824203092.0,force_direct,
2022-08-16,1876.67,1915.0,1853.0,1899.06,622729.15,1173013843.34,force_direct,
2022-08-17,1834.25,1959.43,1818.74,1876.67,951824.9,1781033503.42,force_direct,
2022-08-18,1846.39,1882.37,1821.25,1834.25,606254.02,1126844899.61,force_direct,
2022-08-19,1609.01,1848.0,1602.37,1846.39,1419826.95,2447147973.01,force_direct,
2022-08-20,1576.04,1657.08,1523.67,1609.01,914615.92,1468671141.09,force_direct,
2022-08-21,1618.13,1646.52,1562.34,1576.04,780662.61,1255041865.22,force_direct,
2022-08-22,1624.66,1629.72,1529.92,1618.13,941192.9,1483442567.24,force_direct,
2022-08-23,1665.41,1676.07,1563.76,1624.66,940246.93,1528222432.85,force_direct,
2022-08-24,1656.56,1694.13,1604.92,1665.41,744667.61,1228169659.89,force_direct,
2022-08-25,1695.11,1722.0,1653.68,1656.56,603090.71,1023691864.19,force_direct,
2022-08-26,1508.18,1706.45,1486.85,1695.11,1149912.83,1862598061.32,force_direct,
2022-08-27,1491.06,1518.42,1447.52,1508.18,756136.68,1125859038.15,force_direct,
2022-08-28,1426.76,1511.0,1424.0,1491.06,544846.45,805616000.74,force_direct,
2022-08-29,1551.8,1559.99,1422.08,1426.76,826252.08,1230281044.88,force_direct,
2022-08-30,1524.59,1606.13,1473.61,1551.8,1003075.02,1551625838.94,force_direct,
2022-08-31,1554.1,1619.78,1524.59,1524.59,949227.68,1497596316.3,force_direct,
2022-09-01,1586.16,1599.0,1512.77,1554.1,728710.48,1133222116.03,force_direct,
2022-09-02,1575.35,1650.0,1546.41,1586.16,919009.66,1471855448.36,force_direct,
2022-09-03,1557.46,1582.71,1534.28,1575.35,321397.22,500057144.52,force_direct,
2022-09-04,1579.28,1583.66,1540.66,1557.46,296591.12,463177013.88,force_direct,
2022-09-05,1617.8,1631.99,1556.56,1579.28,503492.94,797702531.4,force_direct,
2022-09-06,1559.01,1687.4,1555.0,1617.8,1010722.86,1650513284.85,force_direct,
2022-09-07,1630.0,1657.5,1490.66,1559.01,850991.42,1326011621.86,force_direct,
2022-09-08,1635.37,1663.56,1595.06,1630.0,645124.01,1050551822.41,force_direct,
2022-09-09,1718.23,1746.13,1630.51,1635.37,837458.21,1425281242.16,force_direct,
2022-09-10,1774.12,1789.0,1706.03,1718.23,411046.25,713890164.18,force_direct,
2022-09-11,1766.11,1789.0,1720.1,1774.12,409287.73,720937620.96,force_direct,
2022-09-12,1716.37,1783.0,1693.0,1766.11,630774.6,1093457780.48,force_direct,
2022-09-13,1574.4,1760.51,1560.54,1716.37,1134549.73,1871967439.66,force_direct,
2022-09-14,1638.39,1647.01,1552.38,1574.4,764562.54,1222499363.05,force_direct,
2022-09-15,1472.75,1655.2,1458.0,1638.39,1335499.8,2095367507.33,force_direct,
2022-09-16,1433.9,1483.35,1405.52,1472.75,693597.24,1006033555.2,force_direct,
2022-09-17,1468.83,1476.13,1409.12,1433.9,421391.37,608805593.71,force_direct,
2022-09-18,1334.51,1469.63,1325.55,1468.83,804113.47,1118416540.56,force_direct,
2022-09-19,1375.98,1393.35,1280.0,1334.51,974855.2,1293086590.94,force_direct,
2022-09-20,1322.93,1384.78,1312.71,1375.98,658027.15,889324871.24,force_direct,
2022-09-21,1245.78,1408.9,1220.0,1322.93,1192266.74,1582450799.94,force_direct,
2022-09-22,1326.46,1350.08,1237.32,1245.78,904282.27,1165151398.83,force_direct,
2022-09-23,1327.25,1360.0,1262.15,1326.46,974052.36,1273403019.69,force_direct,
2022-09-24,1317.13,1349.33,1306.52,1327.25,517557.35,687931980.01,force_direct,
